movie_id,title,original_language,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,genres,keywords,production_companies,production_countries
47933,Independence Day: Resurgence,en,2016-06-22,165000000,389681935,120,4.9,2491,48.775723,Action|Adventure|Science Fiction,alternate history|alien invasion,Twentieth Century Fox Film Corporation|Centropolis Entertainment|TSG Entertainment|Stereo D,United States of America
10191,How to Train Your Dragon,en,2010-03-05,165000000,494878759,98,7.5,4227,67.263269,Fantasy|Adventure|Animation|Family,flying|blacksmith|arena|island|night|ship|training|village|forest|viking|friendship|ignorance|flight|nest|dragon|battle|combat|well|warrior,DreamWorks Animation|Vertigo Entertainment|Mad Hatter Entertainment,United States of America
296,Terminator 3: Rise of the Machines,en,2003-07-02,200000000,435e6,109,5.9,2143,69.405188,Action|Thriller|Science Fiction,saving the world|artificial intelligence|man vs machine|cyborg|killer robot|sun glasses|leather jacket|nanotechnology|rocket launcher|firemen|veterinarian|fire engine|dystopia|psychiatrist,Columbia Pictures|Intermedia Films|Warner Bros.|C-2 Pictures|IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG|Mostow/Lieberman Productions,Germany|United Kingdom|United States of America
118340,Guardians of the Galaxy,en,2014-07-30,170000000,773328629,121,7.9,9742,481.098624,Action|Science Fiction|Adventure,marvel comic|spaceship|space|outer space|orphan|adventurer|aftercreditsstinger|duringcreditsstinger|marvel cinematic universe,Marvel Studios|Moving Picture Company (MPC)|Bulletproof Cupid|Revolution Sun Studios,United Kingdom|United States of America
157336,Interstellar,en,2014-11-05,165000000,675120017,169,8.1,10867,724.247784,Adventure|Drama|Science Fiction,saving the world|artificial intelligence|father son relationship|single parent|nasa|expedition|wormhole|space travel|famine|black hole|dystopia|race against time|quantum mechanics|spaceship|space|rescue|family relationships|farmhouse|robot|astronaut|scientist|father daughter relationship|single father|farmer|space station|imax|astrophysics|zero gravity|courage|time paradox|relativity,Paramount Pictures|Legendary Pictures|Warner Bros.|Syncopy|Lynda Obst Productions,Canada|United States of America|United Kingdom
27205,Inception,en,2010-07-14,160000000,825532764,148,8.1,13752,167.58371,Action|Thriller|Science Fiction|Mystery|Adventure,loss of lover|dream|kidnapping|sleep|subconsciousness|heist|redemption|female hero,Legendary Pictures|Warner Bros.|Syncopy,United Kingdom|United States of America
315011,Shin Godzilla,ja,2016-07-29,15000000,77e6,120,6.5,143,9.476999,Action|Adventure|Drama|Horror|Science Fiction,monster|godzilla|giant monster|destruction|kaiju|toyko,Cine Bazar|Toho Pictures,Japan
49051,The Hobbit: An Unexpected Journey,en,2012-11-26,250000000,1021103568,169,7,8297,108.849621,Adventure|Fantasy|Action,riddle|elves|dwarves|orcs|middle-earth (tolkien)|hobbit|mountains|wizard|journey|ring|goblin|courage|giant|tunnel|underground lake|buried treasure|climbing a tree|invisibility|ancient|gnomes,WingNut Films|New Line Cinema|Warner Bros. Pictures|Metro-Goldwyn-Mayer (MGM),New Zealand|United States of America
9799,The Fast and the Furious,en,2001-06-22,38000000,207283925,106,6.6,3428,6.909942,Action|Crime|Thriller,street gang|car race|undercover|auto-tuning|los angeles|car|automobile racing|aftercreditsstinger|duringcreditsstinger,Universal Pictures|Original Film|Ardustry Entertainment|Mediastream Film GmbH & Co. Productions KG,Germany|United States of America
4922,The Curious Case of Benjamin Button,en,2008-11-24,150000000,333932083,166,7.3,3292,60.269279,Fantasy|Drama|Thriller|Mystery|Romance,diary|navy|funeral|tea|travel|hospital,"Paramount Pictures|Warner Bros.|Kennedy/Marshall Company, The",United States of America
49538,X-Men: First Class,en,2011-05-24,160000000,353624124,132,7.1,5181,3.195174,Action|Science Fiction|Adventure,cia|mutant|mine|marvel comic|superhero|based on comic book|superhuman|historical fiction|nuclear war|cuban missile crisis|world war iii|1960s,Ingenious Film Partners|Ingenious Media|Twentieth Century Fox Film Corporation|Donners' Company|Dune Entertainment|Dune Entertainment III|Marvel Entertainment|Bad Hat Harry Productions|Big Screen Productions,United States of America
131634,The Hunger Games: Mockingjay - Part 2,en,2015-11-18,160000000,653428261,137,6.6,3984,127.284427,Action|Adventure|Science Fiction,revolution|strong woman|dystopia|game of death|3d|based on young adult novel,Studio Babelsberg|Lionsgate|Color Force,Germany|United States of America
27022,The Sorcerer's Apprentice,en,2010-07-13,150000000,215283742,109,5.8,1470,35.580815,Fantasy|Adventure|Action|Comedy|Drama,witch|fire|wolf|fountain|magic|book|castle|water|apprentice|training|merlin|love|mission|sorcerer|dragon|aftercreditsstinger|apprendista|morgana,Walt Disney Pictures|Jerry Bruckheimer Films|Saturn Films|Broken Road Productions|Junction Entertainment,United States of America
503,Poseidon,en,2006-05-12,160000000,181674817,99,5.5,583,21.133748,Adventure|Action|Drama|Thriller,new year's eve|fire|drowning|cataclysm|loss of father|atlantic ocean|ball|self-abandonment|shipwreck|giant wave|blackout|ship|daughter|single|escape|capsized ship,Virtual Studios|Next Entertainment|Warner Bros.|Irwin Allen Productions|Radiant Productions|Synthesis Entertainment,United States of America
241259,Alice Through the Looking Glass,en,2016-05-25,170000000,299370084,113,6.5,1725,56.268916,Fantasy,based on novel|clock|queen|sequel|alice in wonderland|dark fantasy|mad hatter|3d,Walt Disney Pictures|Team Todd|Tim Burton Productions|Roth Films|Legend3D,United Kingdom|United States of America
810,Shrek the Third,en,2007-05-17,160000000,798958165,93,6,2278,42.986467,Fantasy|Adventure|Animation|Comedy|Family,ambush|sadness|stage|liberation of prisoners|island|traitor|shipwreck|prince|ship|donkey|kingdom|theatre play|transformation|conciliation|tricks|heir to the throne|assault|boarding school|coup d'etat|teacher|best friend|dragon|cowardliness|pregnancy|capture|duringcreditsstinger,DreamWorks SKG|DreamWorks Animation,United States of America
68735,Warcraft,en,2016-05-25,160000000,433677183,123,6.3,2268,63.148529,Action|Adventure|Fantasy,video game|elves|orcs|magic|chase|based on comic book|sorcerer|fictional war|based on video game|wizard|fictional language|muscles|orc|sword and sorcery,Universal Pictures|Atlas Entertainment|Legendary Pictures|Blizzard Entertainment,Canada|China|Japan|United States of America
87101,Terminator Genisys,en,2015-06-23,155000000,440603537,126,5.8,3631,202.042635,Science Fiction|Action|Thriller|Adventure,saving the world|artificial intelligence|cyborg|killer robot|future|time travel|dystopia|sequel|fiction|duringcreditsstinger|3d,Paramount Pictures|Annapurna Pictures|Skydance Media,United States of America
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,en,2010-08-13,155000000,415686217,113,6.2,1514,49.661984,Adventure|Family|Fantasy,based on novel|magic|good vs evil|king|narnia|fantasy world|knife held to throat|snowing|quest,Dune Entertainment|Fox 2000 Pictures|Walden Media,United States of America
676,Pearl Harbor,en,2001-05-21,140000000,449220945,183,6.6,1791,34.20669,History|Romance|War,nurse|patriotism|hawaii|world war ii|pilot|pearl harbor|u.s. air force|airplane|war|army|love|pin-up,Jerry Bruckheimer Films|Touchstone Pictures,United States of America
1858,Transformers,en,2007-06-27,150000000,709709780,144,6.6,4040,25.468493,Adventure|Science Fiction|Action,destroy|transformation|alien|based on toy|transformers|robot|duringcreditsstinger|teenage hero,Paramount Pictures|DreamWorks SKG|Amblin Entertainment|Di Bonaventura Pictures|Platinum Dunes|thinkfilm|SprocketHeads|Hasbro Studios|Revolution Sun Studios,United States of America
1966,Alexander,en,2004-11-21,155000000,167298192,175,5.6,927,39.019229,War|History|Action|Adventure|Drama|Romance,aristotle|egypt|greece|persia|elephant|campaign|alexander the great|homosexuality|gay relationship|ancient world,France 3 Cinéma|Intermedia Films|Pathé Renn Productions|Egmond Film & Television|Warner Bros.|Pacifica Film|IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG|WR Universal Group,France|Germany|Italy|Netherlands|United Kingdom|United States of America
675,Harry Potter and the Order of the Phoenix,en,2007-06-28,150000000,938212738,138,7.4,5494,78.144395,Adventure|Fantasy|Family|Mystery,prophecy|witch|loss of lover|magic|cutting the cord|child hero|dying and death|broom|sorcerer's apprentice|school of witchcraft|black magic|death of a friend|sorcery|occultism,Warner Bros.|Heyday Films,United Kingdom|United States of America
674,Harry Potter and the Goblet of Fire,en,2005-11-05,150000000,895921036,157,7.5,5608,101.250416,Adventure|Fantasy|Family,magic|dying and death|broom|sorcerer's apprentice|school of witchcraft|chosen one|black magic|boarding school|vision|tournament|teenager|wizard|teenage hero|based on young adult novel,Patalex IV Productions Limited|Warner Bros.|Heyday Films,United Kingdom|United States of America
8960,Hancock,en,2008-07-01,150000000,624029371,92,6.2,2961,56.758411,Fantasy|Action,flying|alcohol|love of one's life|forbidden love|lovers|affection|advertising expert|alcoholism|invulnerability|superhero|pokies|duringcreditsstinger,Columbia Pictures|Weed Road Pictures|Forward Pass|Relativity Media|Overbrook Entertainment|Blue Light|GH Three,United States of America
6479,I Am Legend,en,2007-12-14,150000000,585349010,101,6.9,4853,70.867401,Drama|Horror|Action|Thriller|Science Fiction,saving the world|lost civilisation|post-apocalyptic|dystopia|matter of life and death|alone|helplessness|virus|pandemic,Village Roadshow Pictures|Original Film|Weed Road Pictures|Warner Bros.|Heyday Films|Overbrook Entertainment,United States of America
118,Charlie and the Chocolate Factory,en,2005-07-13,150000000,474968763,115,6.7,3624,53.905592,Adventure|Comedy|Family|Fantasy,london england|father son relationship|chocolate|factory worker|based on novel|parents kids relationship|candy|overweight child|grandfather grandson relationship|teacher,Village Roadshow Pictures|The Zanuck Company|Warner Bros.|Tim Burton Productions|Plan B Entertainment|Theobald Film Productions,Australia|United Kingdom|United States of America
2062,Ratatouille,en,2007-06-22,150000000,623722818,111,7.5,4369,65.677399,Animation|Comedy|Family|Fantasy,paris|brother brother relationship|expensive restaurant|river|cook|mouse|confidence|roof|window|leaving one's family|work|restaurant critic|kitchen|spice|court|cookbook|family|chef|rat,Walt Disney Pictures|Pixar Animation Studios,United States of America
272,Batman Begins,en,2005-06-10,150000000,374218673,140,7.5,7359,115.040024,Action|Crime|Drama,himalaya|martial arts|dc comics|crime fighter|secret identity|undercover|hero|loss of father|society|gotham city|vigilante|superhero|based on comic book|rivalry|tragic hero|ninja|good vs evil|crime|super powers|haunted by the past|evil doctor|escapade|master villain|fighting crime|unfulfillment|love and romance|unfulfilled love,DC Comics|Legendary Pictures|Warner Bros.|DC Entertainment|Syncopy|Patalex III Productions Limited,United Kingdom|United States of America
10527,Madagascar: Escape 2 Africa,en,2008-10-30,150000000,603900354,89,6.2,1810,44.141021,Family|Animation,africa|jealousy|dance|hunger|lion|zoo|hippopotamus|chimp|penguin|volcano|madagascar|airplane|zebra|sequel|shark|imax|duringcreditsstinger,DreamWorks Animation,United States of America
18360,Night at the Museum: Battle of the Smithsonian,en,2009-05-20,150000000,413106170,105,5.9,1971,81.781591,Adventure|Fantasy|Action|Comedy|Family,museum|theodore roosevelt|duringcreditsstinger|amelia earhart|smithsonian,Twentieth Century Fox Film Corporation|1492 Pictures|Dune Entertainment|21 Laps Entertainment|Museum Canada Productions|Moving Picture Company (MPC),United States of America|Canada
2080,X-Men Origins: Wolverine,en,2009-04-28,150000000,373062864,107,6.2,4021,5.954334,Adventure|Action|Thriller|Science Fiction,corruption|mutant|boxer|army|marvel comic|superhero|aftercreditsstinger|duringcreditsstinger,Ingenious Film Partners|Twentieth Century Fox Film Corporation|Donners' Company|Dune Entertainment|Seed Productions|Bad Hat Harry Productions|Big Screen Productions|Marvel Enterprises,United States of America
605,The Matrix Revolutions,en,2003-11-05,150000000,424988211,129,6.4,3096,73.313918,Adventure|Action|Thriller|Science Fiction,saving the world|artificial intelligence|man vs machine|flying|philosophy|fortune teller|kung fu|underground world|killer robot|temple|subway|dream|sun|hero|fight|sunlight|computer virus|key|future|precognition|super computer|machine town|ying yang|dying and death|virtual reality|dystopia|computer|faith|world religion|truth|rescue|mission|cyberpunk|woman director|yin yang|gnosticism,Village Roadshow Pictures|NPV Entertainment|Silver Pictures|Warner Bros.,United States of America|Australia
109445,Frozen,en,2013-11-27,150000000,1274219009,102,7.3,5295,165.125366,Animation|Adventure|Family,queen|musical|princess|betrayal|snowman|animation|reindeer|curse|snow|troll|mountain climber|aftercreditsstinger|woman director|3d,Walt Disney Pictures|Walt Disney Animation Studios,United States of America
604,The Matrix Reloaded,en,2003-05-15,150000000,738599701,138,6.7,3443,70.78591,Adventure|Action|Thriller|Science Fiction,saving the world|artificial intelligence|man vs machine|martial arts|kung fu|underground world|dream|hero|fight|computer virus|key|future|plato|precognition|rave|dying and death|virtual reality|dystopia|computer|faith|world religion|truth|mission|cyberpunk|woman director|gnosticism,Village Roadshow Pictures|NPV Entertainment|Heineken Branded Entertainment|Silver Pictures|Warner Bros.,Australia|United States of America
76338,Thor: The Dark World,en,2013-10-29,170000000,644571402,112,6.8,4755,99.499595,Action|Adventure|Fantasy,marvel comic|superhero|based on comic book|hostile takeover|norse mythology|aftercreditsstinger|duringcreditsstinger|marvel cinematic universe|3d|asgard,Marvel Studios,United States of America
76341,Mad Max: Fury Road,en,2015-05-13,150000000,378858340,120,7.2,9427,434.278564,Action|Adventure|Science Fiction|Thriller,future|chase|post-apocalyptic|dystopia|australia|rescue|survival|on the run|convoy|peak oil|dark future,Village Roadshow Pictures|Kennedy Miller Productions|Warner Bros.,Australia|United States of America
13448,Angels & Demons,en,2009-05-13,150000000,356613439,138,6.5,2129,67.447636,Thriller|Mystery,rome|vatican|based on novel|symbolism|christian|illuminati|quantum mechanics|prequel|anti matter|conspiracy|investigator|catholicism|cern,Columbia Pictures|Imagine Entertainment|Panorama Films|Skylark Productions,Italy|United States of America
